2.16,-2.79,8.51,2.97,-1.82,1.37
2.00,-1.10,9.45,0.14,0.27,0.15
2.75,-2.67,9.10,-0.04,0.05,-0.00
2.16,-2.86,8.87,0.14,0.00,-0.05
2.39,2.71,5.06,0.00,0.02,-0.03
2.12,-1.29,8.90,0.04,0.02,-0.05
2.59,-1.73,8.94,0.01,0.09,-0.05
1.96,-1.92,9.10,-0.00,0.04,0.01
2.39,-2.63,9.34,0.09,0.03,-0.02
2.86,-1.88,8.90,-0.11,0.05,-0.01
2.86,-2.16,8.98,-0.30,0.06,0.07
2.47,-2.94,9.06,0.05,0.04,-0.03
2.28,-2.24,8.59,0.09,0.07,-0.03
2.71,-2.35,9.14,0.10,0.05,-0.06
2.35,-2.00,8.98,-0.01,0.06,-0.04
2.59,-2.24,9.22,0.10,0.06,0.00
2.51,-2.00,9.02,0.07,0.03,-0.01
2.55,-2.31,9.06,0.01,0.06,0.02
2.16,-2.16,9.02,-0.01,0.03,-0.03
2.67,-2.31,9.02,0.09,0.04,-0.05
2.47,-2.24,9.06,0.11,0.06,-0.05
2.79,-1.53,9.14,0.17,0.02,-0.10
2.43,-2.16,8.87,0.06,0.06,-0.02
2.63,-1.84,9.10,0.18,0.04,-0.07
2.63,-2.16,8.90,0.08,0.03,-0.15
3.02,-1.41,9.14,0.12,0.07,-0.07
0.94,-1.88,9.22,0.12,-0.04,-0.18
3.96,-0.98,9.34,0.08,0.00,-0.10
1.80,-1.61,9.10,0.16,0.03,-0.01
2.79,-1.45,8.98,0.02,-0.00,-0.10
3.10,-1.18,8.00,-0.17,0.10,0.04
3.02,-1.14,8.75,0.09,0.10,-0.10
2.31,-1.10,8.71,0.19,0.26,-0.04
2.98,-0.39,9.92,-0.16,0.11,-0.14
0.55,-2.55,8.59,-0.14,0.04,-0.01
2.59,0.20,10.16,-0.50,-0.30,-0.18
2.55,-1.22,8.20,-0.28,0.01,0.24
2.16,-3.37,7.77,0.13,0.03,-0.13
3.06,-1.14,9.02,0.28,0.12,-0.21
-5.49,1.77,19.46,0.06,1.35,1.20
1.37,-4.55,9.45,-1.05,0.09,-0.09
1.92,-1.29,9.45,0.18,0.11,-0.11
2.75,-1.10,8.83,-0.01,0.11,-0.00
2.47,-1.80,8.59,-0.10,0.01,0.04
2.59,-1.14,8.32,0.13,0.01,-0.02
2.63,-0.94,8.51,0.12,0.03,-0.02
2.75,-1.61,8.71,-0.06,0.06,0.01
2.63,-2.04,9.02,-0.07,0.07,-0.03
2.67,-1.92,9.57,-0.10,0.06,-0.04
2.59,-1.77,9.45,-0.12,0.02,-0.03
2.75,-1.53,9.30,-0.01,-0.02,-0.01
2.63,-1.61,9.77,0.05,-0.01,-0.02
3.73,-1.45,10.12,0.04,-0.07,-0.03
3.30,-1.33,10.63,-0.21,-0.25,0.09
4.67,0.47,8.59,-1.12,-0.26,0.25
5.22,-1.69,6.35,-1.95,0.09,0.40
4.98,-2.55,5.57,-1.77,0.31,0.60
4.39,-3.26,6.94,-1.19,0.55,0.87
3.37,-3.61,7.26,-0.45,0.68,1.12
2.82,-2.86,7.65,-0.15,0.78,1.17
2.31,-3.73,8.16,-0.13,0.84,1.35
2.20,-4.31,8.08,-0.28,0.84,1.28
0.31,-4.24,8.43,-0.20,0.85,1.16
-0.82,-5.10,8.00,-0.41,0.84,0.92
-1.29,-3.45,9.14,-0.09,0.80,0.66
-1.73,-4.00,9.65,-0.36,0.83,0.44
-2.43,-5.06,9.38,-0.84,0.90,0.14
-1.88,-4.12,8.87,-1.17,0.88,-0.11
-0.43,-5.26,7.96,-1.45,0.94,-0.11
-1.69,-7.02,7.61,-1.28,0.91,-0.14
-2.12,-7.18,7.30,-0.88,0.56,-0.38
-0.75,-7.53,7.45,-0.12,0.32,-0.38
0.04,-4.51,7.02,0.45,0.10,-0.20
-0.71,-7.34,6.79,-0.03,-0.19,-0.34
-0.04,-7.45,7.02,0.66,-0.23,-0.45
0.24,-4.16,7.61,1.02,-0.19,-0.42
-0.43,-3.88,7.88,0.68,-0.41,-0.37
0.67,-5.69,7.06,0.01,-0.64,-0.67
3.65,-6.63,6.67,0.24,-0.43,-0.96
3.61,-4.59,7.73,0.49,-0.27,-0.88
1.88,-4.86,8.98,-0.14,-0.36,-1.10
2.43,-5.88,8.24,-0.27,-0.45,-1.22
2.59,-7.10,8.63,-0.02,-0.18,-1.26
1.22,-6.00,8.71,0.23,-0.08,-1.46
3.45,-5.77,7.88,-0.15,-0.06,-1.51
2.86,-7.49,7.53,-0.61,0.12,-1.56
0.43,-7.26,8.55,-0.43,0.17,-1.40
1.53,-5.61,7.06,-0.25,0.10,-1.31
4.16,-7.77,5.81,-0.62,0.17,-1.34
4.63,-8.12,5.92,-0.57,0.40,-1.31
3.10,-4.71,7.06,-0.42,0.51,-1.08
3.49,-6.47,6.51,-1.03,0.42,-0.85
4.94,-8.32,5.88,-1.12,0.60,-0.91
4.98,-6.63,6.55,-0.64,0.74,-0.82
2.82,-4.16,7.69,-0.68,0.76,-0.58
3.92,-6.47,7.02,-1.36,0.66,-0.60
4.71,-8.08,6.39,-1.17,0.90,-0.71
3.49,-6.12,5.96,-0.85,1.21,-0.78
1.65,-5.88,5.84,-1.00,1.20,-0.90
2.28,-7.61,5.69,-1.48,1.15,-1.12
3.06,-8.51,4.79,-1.37,1.45,-1.47
0.86,-6.51,4.94,-0.77,1.68,-1.56
0.35,-6.20,5.10,-0.93,1.59,-1.67
0.75,-7.41,5.22,-1.37,1.32,-1.83
1.22,-8.63,4.94,-1.56,1.08,-1.99
1.77,-9.89,4.86,-1.28,0.90,-2.09
1.37,-8.79,5.14,-0.56,0.60,-2.20
1.02,-7.06,6.00,-0.53,0.15,-2.25
2.04,-7.61,6.32,-0.81,-0.22,-2.22
3.61,-5.92,4.12,-0.79,-0.66,-2.07
4.79,-10.36,4.24,-0.50,-0.74,-1.86
3.22,-10.51,5.18,0.27,-0.73,-1.97
5.18,-6.59,5.84,0.42,-0.95,-2.08
5.88,-7.53,5.22,-0.53,-0.96,-1.68
3.49,-5.45,3.10,-0.36,-1.14,-1.42
7.69,-8.75,2.43,-0.57,-1.50,-1.87
10.83,-9.96,2.00,0.93,-1.02,-1.60
8.75,-6.12,3.80,1.98,-0.71,-1.37
7.49,-1.77,4.79,1.14,-0.99,-0.99
8.24,-4.12,3.30,-0.17,-1.18,-0.95
9.06,-4.51,2.79,0.16,-1.10,-0.82
10.63,-3.61,2.59,0.37,-0.91,-0.72
10.12,-3.53,3.10,0.62,-0.41,-0.21
8.63,-2.98,4.08,0.69,-0.23,0.24
8.12,-3.92,4.67,0.28,-0.18,0.40
8.24,-5.49,4.16,0.05,-0.18,0.45
7.92,-5.49,3.53,0.27,-0.15,0.44
7.53,-4.82,3.06,0.62,-0.07,0.36
7.34,-4.51,2.75,0.70,-0.06,0.26
7.88,-4.43,2.35,0.69,-0.12,0.20
9.18,-3.96,1.57,0.76,-0.04,0.14
9.57,-3.61,1.92,0.85,0.16,0.13
10.16,-2.82,1.69,0.64,0.24,0.20
9.69,-2.90,1.65,0.33,0.40,0.34
10.20,-4.16,1.57,-0.04,0.53,0.42
10.24,-3.10,1.80,-0.36,0.69,0.38
9.18,-1.88,2.47,-0.97,0.80,0.47
7.96,-2.98,2.98,-1.75,0.75,0.84
7.81,-4.51,3.49,-2.00,0.66,0.86
6.55,-6.79,3.92,-1.98,0.77,0.87
5.84,-7.30,4.20,-1.37,0.85,0.79
6.39,-7.49,4.43,-0.98,0.88,0.79
6.90,-9.02,4.71,-0.83,0.84,0.83
6.71,-9.45,5.06,-0.43,0.88,0.91
6.43,-9.10,4.75,-0.07,0.86,1.12
5.06,-9.30,4.55,-0.00,0.87,1.27
3.45,-9.77,4.43,0.37,0.83,1.41
2.43,-9.77,4.00,1.06,0.61,1.53
2.04,-10.08,3.77,1.54,0.39,1.53
2.86,-9.77,3.49,2.21,-0.01,1.43
4.04,-8.63,3.14,2.52,-0.37,1.25
3.57,-8.00,2.63,2.64,-0.66,1.18
4.79,-7.69,2.12,2.83,-1.04,1.08
5.33,-6.24,2.63,3.10,-1.03,1.06
5.26,-5.49,3.37,2.99,-0.94,1.05
5.45,-4.39,3.18,2.78,-1.05,0.87
6.75,-5.45,4.79,2.80,-1.06,0.65
8.32,-5.02,4.63,2.85,-0.81,0.32
7.88,-2.20,5.53,2.84,-0.64,0.14
8.04,-1.96,6.00,2.18,-0.79,0.05
9.14,-0.90,6.24,1.92,-0.93,-0.12
10.20,0.86,5.41,1.51,-1.00,-0.36
11.53,-0.08,5.88,1.34,-0.67,-0.52
11.34,2.00,7.57,1.26,-0.41,-0.27
9.18,3.14,7.10,0.28,-0.20,-0.06
8.04,-3.77,4.75,-0.48,-0.09,-0.65
10.90,-1.33,8.12,1.02,-0.14,-0.73
9.02,3.10,8.59,0.46,0.42,-0.55
5.53,-1.10,7.85,-1.60,0.39,-0.68
5.45,-1.73,6.20,-2.07,0.24,-1.14
7.49,-3.37,5.49,-1.54,0.13,-1.55
5.61,-2.75,7.02,-0.69,0.38,-1.01
3.65,-2.20,6.51,-0.27,0.42,-1.05
4.28,-0.20,5.49,-0.11,0.27,-1.09
6.28,-1.14,5.53,-0.59,0.42,-1.01
4.67,-1.53,7.02,-0.46,0.46,-0.81
5.96,-0.82,7.02,0.09,0.34,-0.69
6.47,-0.47,6.90,0.04,0.24,-0.37
6.79,-1.73,7.06,-0.17,0.18,-0.31
7.14,-1.61,7.30,0.09,0.22,-0.38
5.84,0.16,7.37,0.43,0.18,-0.30
5.02,0.20,6.79,0.36,0.15,-0.20
5.81,-0.16,7.10,0.39,0.15,-0.21
5.84,0.75,7.02,0.26,0.18,-0.26
5.61,0.51,6.55,-0.30,0.16,-0.24
4.20,-0.04,6.51,-0.25,0.09,-0.20
6.51,-1.18,6.24,0.06,-0.04,-0.18
5.96,0.12,7.06,0.46,-0.00,-0.22
6.00,2.47,8.12,0.35,-0.10,-0.24
6.47,1.45,7.30,-0.35,-0.14,-0.16
6.63,0.90,7.22,-0.07,-0.09,-0.12
5.77,2.04,7.34,0.17,-0.18,-0.07
5.92,1.37,7.18,0.19,-0.20,0.06
6.12,0.86,6.63,0.24,-0.08,0.09
