-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
0.07,0.57,-0.73,0.07,0.57,-0.73
0.13,0.21,-0.76,0.13,0.21,-0.76
0.20,0.11,-0.59,0.20,0.11,-0.59
-0.08,0.03,-0.45,-0.08,0.03,-0.45
-0.02,0.12,-0.44,-0.02,0.12,-0.44
0.21,0.25,-0.25,0.21,0.25,-0.25
0.08,0.28,-0.17,0.08,0.28,-0.17
0.40,0.38,-0.21,0.40,0.38,-0.21
0.69,0.26,-0.13,0.69,0.26,-0.13
0.02,0.19,-0.05,0.02,0.19,-0.05
0.02,0.25,-0.12,0.02,0.25,-0.12
-0.37,-0.09,-0.14,-0.37,-0.09,-0.14
-0.05,0.04,-0.15,-0.05,0.04,-0.15
-0.07,-0.09,-0.08,-0.07,-0.09,-0.08
0.43,0.07,-0.06,0.43,0.07,-0.06
0.23,0.06,-0.03,0.23,0.06,-0.03
0.38,0.31,-0.08,0.38,0.31,-0.08
-0.00,0.23,0.05,-0.00,0.23,0.05
-0.93,-0.00,0.08,-0.93,-0.00,0.08
0.19,-0.11,-0.28,0.19,-0.11,-0.28
0.39,0.11,0.02,0.39,0.11,0.02
0.64,0.01,-0.01,0.64,0.01,-0.01
0.66,0.03,-0.02,0.66,0.03,-0.02
0.55,0.06,-0.08,0.55,0.06,-0.08
0.72,-0.07,-0.21,0.72,-0.07,-0.21
1.43,0.43,-0.20,1.43,0.43,-0.20
1.54,0.82,-0.13,1.54,0.82,-0.13
1.58,0.59,0.40,1.58,0.59,0.40
2.41,0.91,0.43,2.41,0.91,0.43
3.97,1.25,0.66,3.97,1.25,0.66
1.53,0.57,0.20,1.53,0.57,0.20
0.25,-0.11,0.58,0.25,-0.11,0.58
0.70,-0.00,0.36,0.70,-0.00,0.36
1.87,0.65,0.47,1.87,0.65,0.47
0.36,-0.84,-0.58,0.36,-0.84,-0.58
-0.45,-0.35,0.44,-0.45,-0.35,0.44
-0.67,-0.58,0.57,-0.67,-0.58,0.57
0.32,-0.35,0.29,0.32,-0.35,0.29
0.52,-0.39,0.03,0.52,-0.39,0.03
0.34,-0.15,0.13,0.34,-0.15,0.13
-0.86,-0.47,0.52,-0.86,-0.47,0.52
-1.56,-0.73,-0.11,-1.56,-0.73,-0.11
-2.10,-0.56,-0.49,-2.10,-0.56,-0.49
-0.70,-0.14,-0.83,-0.70,-0.14,-0.83
-0.03,-0.37,-0.62,-0.03,-0.37,-0.62
0.25,-0.88,-0.52,0.25,-0.88,-0.52
0.65,-0.03,-0.89,0.65,-0.03,-0.89
1.17,1.32,-1.21,1.17,1.32,-1.21
0.93,0.62,-0.44,0.93,0.62,-0.44
-0.15,0.53,-0.48,-0.15,0.53,-0.48
0.34,0.76,-0.67,0.34,0.76,-0.67
0.63,0.85,-0.36,0.63,0.85,-0.36
0.02,-0.47,0.38,0.02,-0.47,0.38
0.42,-0.37,1.44,0.42,-0.37,1.44
1.90,1.48,1.36,1.90,1.48,1.36
2.45,0.21,1.43,2.45,0.21,1.43
1.47,-0.31,0.09,1.47,-0.31,0.09
-0.03,1.02,0.80,-0.03,1.02,0.80
-0.19,0.47,0.75,-0.19,0.47,0.75
0.34,-1.08,0.70,0.34,-1.08,0.70
0.60,-0.59,0.65,0.60,-0.59,0.65
0.77,-0.45,0.71,0.77,-0.45,0.71
-0.33,-0.33,0.35,-0.33,-0.33,0.35
-0.65,0.13,0.49,-0.65,0.13,0.49
-0.72,0.11,0.83,-0.72,0.11,0.83
-0.31,0.04,0.55,-0.31,0.04,0.55
0.05,0.51,0.42,0.05,0.51,0.42
-0.40,1.00,0.87,-0.40,1.00,0.87
-1.18,1.26,0.66,-1.18,1.26,0.66
-1.08,0.86,0.51,-1.08,0.86,0.51
-0.88,0.52,-0.10,-0.88,0.52,-0.10
-0.18,-0.01,0.01,-0.18,-0.01,0.01
-0.02,-1.13,0.17,-0.02,-1.13,0.17
-1.15,-1.51,-0.32,-1.15,-1.51,-0.32
-1.05,-1.49,-0.30,-1.05,-1.49,-0.30
-0.07,-0.96,0.15,-0.07,-0.96,0.15
0.82,-0.14,-0.17,0.82,-0.14,-0.17
1.25,-0.32,-0.96,1.25,-0.32,-0.96
0.93,-0.53,-0.85,0.93,-0.53,-0.85
0.38,-0.42,0.31,0.38,-0.42,0.31
-0.10,-0.33,0.32,-0.10,-0.33,0.32
0.13,-0.24,-0.13,0.13,-0.24,-0.13
0.66,0.00,-0.07,0.66,0.00,-0.07
0.38,0.05,0.21,0.38,0.05,0.21
-0.08,-0.38,0.30,-0.08,-0.38,0.30
0.25,-0.21,0.01,0.25,-0.21,0.01
0.68,-0.47,0.05,0.68,-0.47,0.05
0.04,-0.05,-0.06,0.04,-0.05,-0.06
-0.15,0.22,-0.19,-0.15,0.22,-0.19
0.21,0.24,0.09,0.21,0.24,0.09
-0.10,0.33,-0.11,-0.10,0.33,-0.11
-0.04,0.37,-0.02,-0.04,0.37,-0.02
0.19,-0.11,-0.05,0.19,-0.11,-0.05
0.31,0.20,0.28,0.31,0.20,0.28
0.14,0.89,-0.86,0.14,0.89,-0.86
0.05,0.66,-0.55,0.05,0.66,-0.55
0.40,0.32,-0.11,0.40,0.32,-0.11
0.21,0.33,0.23,0.21,0.33,0.23
-0.22,0.10,0.10,-0.22,0.10,0.10
-0.17,-0.27,-0.63,-0.17,-0.27,-0.63
-0.06,-0.13,-0.92,-0.06,-0.13,-0.92
0.38,-0.55,-0.74,0.38,-0.55,-0.74
0.29,0.01,-0.03,0.29,0.01,-0.03
-0.13,0.23,-0.07,-0.13,0.23,-0.07
0.46,0.01,0.57,0.46,0.01,0.57
